date,user,is_retweet,is_quote,text,quoted_text
2021-01-24 09:25:10,gwentheewitch,False,True,This doesn’t even make sense but go off pooh,@gwentheewitch @fareehajaved6 Doesn't change a single damn. You do know, figure of speech, right? Aight whatever, you clearly hate Naruto way more to actually acknowledge the fact. Whatever, bye. Have a great day.
2021-01-24 09:25:11,drain4eva,True,True,RT @Mlickles: This fan work is one of the most tragic things I've seen on the Internet. Chief probably just wanted to make a fun video for…,A message to ultimate Isabelle players https://t.co/fXcYz1Iy57
2021-01-24 09:25:26,oceanclub,True,True,RT @AdamSerwer: This week alone, people were fired from the New York Times, the Niskanen Center, and Fox News for making conservatives mad,It’s equally amazing that people tweet disingenuous nonsense like this, when conservatives have been for ages pointing out that when it comes to speech the left has become exactly what it purported to hate.
2021-01-24 09:25:34,Satish91352516,True,False,RT @Swamy39: Dr Subramanian Swamy with Dr Venkat Iyer - Hate Speech: Can the Law Do Anything About It https://t.co/ZZIkuiZ9q2,
2021-01-24 09:25:48,Subuzuro,False,False,The only part of the first amendment people care about is free speech. "No speech is hate speech" they say. By their logic there shouldn't be "unlawful assembly" since freedom of assembly is a 1st amendment right.,
2021-01-24 09:25:51,Callmesaina1,False,True,I dont care about his job I want him to do time. This is hate speech and he needs to be punished and have this on his record permanently,What an absolute CUNT 
 https://t.co/S424XEuCh1
2021-01-24 09:25:57,swinny198,False,True,Some good news at least.,Priti Patel to take axe to Tony Blair's hate speech laws fuelling woke cancel culture | UK | News | https://t.co/eUvAkCKRWC https://t.co/SJVQNjjMW7
2021-01-24 09:26:03,wonderfulcomplx,True,False,RT @negaoryx: There's more than 42,000+ viewers watching the Twitch Participation Ceremony on the offical @Twitch channel now. Users in cha…,
2021-01-24 09:26:09,BNubmel,True,True,RT @Mlickles: This fan work is one of the most tragic things I've seen on the Internet. Chief probably just wanted to make a fun video for…,A message to ultimate Isabelle players https://t.co/fXcYz1Iy57
2021-01-24 09:26:15,greatlakesforex,True,False,RT @BreesAnna: Priti Patel to take axe to Tony Blair's hate speech laws fuelling woke cancel culture | UK | News | https://t.co/eUvAkCKRWC…,
2021-01-24 09:26:24,JohnTyrey,True,True,RT @AdamSerwer: This week alone, people were fired from the New York Times, the Niskanen Center, and Fox News for making conservatives mad,It’s equally amazing that people tweet disingenuous nonsense like this, when conservatives have been for ages pointing out that when it comes to speech the left has become exactly what it purported to hate.
2021-01-24 09:26:47,jakubwastaken,True,False,RT @negaoryx: There's more than 42,000+ viewers watching the Twitch Participation Ceremony on the offical @Twitch channel now. Users in cha…,
2021-01-24 09:26:49,AlexaAdams12,True,True,RT @AdamSerwer: This week alone, people were fired from the New York Times, the Niskanen Center, and Fox News for making conservatives mad,It’s equally amazing that people tweet disingenuous nonsense like this, when conservatives have been for ages pointing out that when it comes to speech the left has become exactly what it purported to hate.
2021-01-24 09:27:26,BParkr,True,False,RT @newscomauHQ: China has slammed Australia for its “racism problem” and even offered five recommendations for Canberra to combat “violenc…,
2021-01-24 09:27:26,dialshrimp,True,True,RT @AdamSerwer: This week alone, people were fired from the New York Times, the Niskanen Center, and Fox News for making conservatives mad,It’s equally amazing that people tweet disingenuous nonsense like this, when conservatives have been for ages pointing out that when it comes to speech the left has become exactly what it purported to hate.
2021-01-24 09:27:28,deardandymusic,False,False,@hitoyukii I hate when people feel like some fancy speech will wave depression away like a magic wand,
2021-01-24 09:27:53,cat_elm,True,False,RT @negaoryx: There's more than 42,000+ viewers watching the Twitch Participation Ceremony on the offical @Twitch channel now. Users in cha…,
2021-01-24 09:28:03,iHugLjn,False,False,here a place if u want to judge me or send  me a hate speech 😘
https://t.co/qBk7gfQJcz,
2021-01-24 09:28:10,CorenubTV,True,False,RT @negaoryx: There's more than 42,000+ viewers watching the Twitch Participation Ceremony on the offical @Twitch channel now. Users in cha…,
2021-01-24 09:28:13,OKane33Lysa,False,False,@pwafork Hate speech, downright lies, and conspiracy theories that lead to violence should be condemned. Especially when they're so fucking ridiculous!,
2021-01-24 09:28:34,Spurskid4life,True,False,RT @ThomasSowell: One of the most dangerous trends of our times is making the truth socially unacceptable, or even illegal, with "hate spee…,
2021-01-24 09:28:49,MoroccoCouncil,True,False,RT @newscomauHQ: China has slammed Australia for its “racism problem” and even offered five recommendations for Canberra to combat “violenc…,
2021-01-24 09:28:57,framexol,True,False,RT @halenhenx: คำหยาบ ≠ hate speech เสมอไป
คำพูดสุภาพ ไม่มีคำหยาบ ≠ pc เสมอไป,
2021-01-24 09:28:57,yukaioroi,False,False,@AtaruSasaki @nasukoB その通りですね😩

Hello @TwitterSafety @jack, many of us Japanese are very concerned that @TwitterJP isn’t doing enough to combat the spread of misinformation, hate speech and right wing extremism on JP Twitter. It is now a full-blown, dangerous infestation. 

Please push them.,
2021-01-24 09:29:05,GaviotaKev,False,False,@MsDarylCalvert1 @piersmorgan Freedom of speech is the “battle cry of the right” 🤣🤣 freedom to trot out hate, bile and lies and to gaslight without challenge, is that what you mean?
Toby &amp; Lozza &amp; Katie &amp; Donnie &amp; mates are with you bro 👍,
2021-01-24 09:29:05,loughlin,True,True,RT @AdamSerwer: This week alone, people were fired from the New York Times, the Niskanen Center, and Fox News for making conservatives mad…,It’s equally amazing that people tweet disingenuous nonsense like this, when conservatives have been for ages pointing out that when it comes to speech the left has become exactly what it purported to hate. https://t.co/wgY7ITOmb5
2021-01-24 09:29:20,MachineStopper,True,True,RT @AdamSerwer: This week alone, people were fired from the New York Times, the Niskanen Center, and Fox News for making conservatives mad,It’s equally amazing that people tweet disingenuous nonsense like this, when conservatives have been for ages pointing out that when it comes to speech the left has become exactly what it purported to hate.
2021-01-24 09:29:28,maker7919,True,True,RT @Mlickles: This fan work is one of the most tragic things I've seen on the Internet. Chief probably just wanted to make a fun video for…,A message to ultimate Isabelle players https://t.co/fXcYz1Iy57
2021-01-24 09:29:32,figxure,True,True,RT @Mlickles: This fan work is one of the most tragic things I've seen on the Internet. Chief probably just wanted to make a fun video for…,A message to ultimate Isabelle players https://t.co/fXcYz1Iy57
2021-01-24 09:29:41,gomez_blackpink,False,True,for not sending in a thank you speech at award shows..,quote this tweet with the stupidest thing Blackpink has gotten hate for
2021-01-24 09:29:44,LozzaFox,False,False,Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because someone *feels* it is.

Bye bye hate crime. Don’t forget your coat. 👋🏻  https://t.co/5aL1so3mTd,
2021-01-24 09:29:45,TheSmalHobbit,True,True,RT @Mlickles: This fan work is one of the most tragic things I've seen on the Internet. Chief probably just wanted to make a fun video for…,A message to ultimate Isabelle players https://t.co/fXcYz1Iy57
2021-01-24 09:29:47,BeanedOrinana,True,True,RT @Mlickles: This fan work is one of the most tragic things I've seen on the Internet. Chief probably just wanted to make a fun video for…,A message to ultimate Isabelle players https://t.co/fXcYz1Iy57
2021-01-24 09:29:56,J_Scott_95,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:29:58,brokenbong,True,True,RT @AdamSerwer: This week alone, people were fired from the New York Times, the Niskanen Center, and Fox News for making conservatives mad,It’s equally amazing that people tweet disingenuous nonsense like this, when conservatives have been for ages pointing out that when it comes to speech the left has become exactly what it purported to hate.
2021-01-24 09:30:08,jmjk85,True,False,RT @btsnoapology: https://t.co/LeqIbtRasA
report each tweet under their pinned thread(s) as  "disrespectful or offensive" + "targeted haras…,
2021-01-24 09:30:25,Mordd_IndyMedia,False,False,Since when are white people a minority protected class? I just got a 3 day @Facebook ban for making a frustrated joke on my personal profile. Is this the line we are drawing now Facebook? No wonder you can't control real hate speech on your platform. https://t.co/Y5gqcVVFav,
2021-01-24 09:30:27,rationalhuman1,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:30:29,DabWhoreJunior,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:30:29,Grizzl_E_Bear,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:30:36,ctengland1974,True,False,RT @FatherLeoFeeds: Critical thinking is now considered hate speech,
2021-01-24 09:30:38,crlyn25,True,False,RT @reonjen23: @lianoonahyuck Si lala problematic itu bukan sih? Soalnya kan dia emang caper + selalu hate speech ke siapapun dengan bawa n…,
2021-01-24 09:30:38,Uglytru05577378,False,False,@fluffyness_2 Have you thought about how you are triggering others with your hate speech? Nah didn't think so all about you  isn't it ?,
2021-01-24 09:30:45,TerryTmcgookin,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:30:46,lindquist_lord,False,False,@LozzaFox @pritipatel LOVE IT!

Bye Bye Hate Speech Law!,
2021-01-24 09:31:03,TheLeanLantern1,True,False,RT @Mokhanz007: @PoloPukzFC The language from this individual just sums up the current racial tension in the UK. I am not surprised at this…,
2021-01-24 09:31:05,Alison_0410,True,False,RT @PaulMer53: Look at this tweet like and retweet to show you've seen it. 
Then do us all a favour and go to my Pinned Tweet and like and…,
2021-01-24 09:31:09,liz_brown2020,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:31:12,davidchutchings,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:31:16,NancyWindsorUK,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:31:18,FranzK41367609,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:31:26,ohjings,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:31:31,GlobalSatori,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:31:34,BrightMwenitete,False,True,It's should serve as a lesson to those who treat unpopular opinions with agitation, hate and hostility before probing. Today you will call Mr Mumba a prophet but 6 years ago, sure majority was hate speech for such an unpopular opinion,It wasn't rocket science now, was it? I think we all know what to do in August. 

#selfstyledking #Zambia https://t.co/VSzhFMgB8g
2021-01-24 09:31:35,RobbyRobot999,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:31:36,Robert07298335,True,False,RT @spikedonline: "Big Tech companies have legal immunity when they remove content from their platforms. Their decision-making processes, t…,
2021-01-24 09:31:40,BobValdezSharps,False,True,Physical responses inevitable very soon.,@JohnnyTYKE What’s left I wonder ? How long till white people breathing is racist and homophobic and any other ism they care to tag on to it ? How much longer do we have to put up with anti white bigoted shi* before it gets clamped down on ? Hate speech is a crime after all !!!!
2021-01-24 09:31:43,chitchattee,False,True,They will never learn that lesson, but good to see hate speech is being blocked.,Maybe this will teach the radical left a lesson about censorship.
2021-01-24 09:31:43,JulieBishenden,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:31:44,GaryTrowsdale,False,True,When Trump said he would “return in some way” his little England outpost still going strong #BrexitBritain,Priti Patel to take axe to Tony Blair's hate speech laws fuelling woke cancel culture | UK | News | https://t.co/eUvAkCKRWC https://t.co/SJVQNjjMW7
2021-01-24 09:31:47,simonlerosbif,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:31:48,CMY1952,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:31:54,ivanp6664,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:31:54,jaybo_n,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:31:56,Blase_J,False,False,They banned Donald Trump off twitter over violent/hate speech and everyone had nothing but mean things to say about Candace Owens baby.,
2021-01-24 09:31:59,BackborisApril,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:31:59,kumarvikash011,True,False,RT @Swamy39: Dr Subramanian Swamy with Dr Venkat Iyer - Hate Speech: Can the Law Do Anything About It https://t.co/ZZIkuiZ9q2,
2021-01-24 09:32:03,the_cynical1,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:32:19,JimC267,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:32:21,Kayaplaaya,True,True,RT @Mlickles: This fan work is one of the most tragic things I've seen on the Internet. Chief probably just wanted to make a fun video for…,A message to ultimate Isabelle players https://t.co/fXcYz1Iy57
2021-01-24 09:32:25,CentristLogic,False,False,@LozzaFox I'm American and cheering for the repeal of all bogus hate speech laws for my friends in the UK.  I can't imagine living my life worried about what subjective phrase might land me in jail.,
2021-01-24 09:32:28,Calicokindness,True,True,RT @AdamSerwer: This week alone, people were fired from the New York Times, the Niskanen Center, and Fox News for making conservatives mad,It’s equally amazing that people tweet disingenuous nonsense like this, when conservatives have been for ages pointing out that when it comes to speech the left has become exactly what it purported to hate.
2021-01-24 09:32:31,WakefieldGirl2,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:32:33,PaulGWesson,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:32:51,jjp666,True,False,RT @newscomauHQ: China has slammed Australia for its “racism problem” and even offered five recommendations for Canberra to combat “violenc…,
2021-01-24 09:32:51,NotnoworlaterSD,True,True,RT @AdamSerwer: This week alone, people were fired from the New York Times, the Niskanen Center, and Fox News for making conservatives mad…,It’s equally amazing that people tweet disingenuous nonsense like this, when conservatives have been for ages pointing out that when it comes to speech the left has become exactly what it purported to hate. https://t.co/wgY7ITOmb5
2021-01-24 09:32:52,sharoncarthy2,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:32:53,SJ141123,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:32:54,JOHjohJOH12,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:32:54,JohnTShallow,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:32:58,KevinYoung64,False,False,Not often I find myself sharing the same position as @pritipatel but I stand full square with her and @ABridgen on this matter of #freespeech 
https://t.co/mJG2bUNvtj,
2021-01-24 09:33:03,pengers72,True,False,RT @BreesAnna: Priti Patel to take axe to Tony Blair's hate speech laws fuelling woke cancel culture | UK | News | https://t.co/eUvAkCKRWC…,
2021-01-24 09:33:06,eschaton,True,True,RT @AdamSerwer: This week alone, people were fired from the New York Times, the Niskanen Center, and Fox News for making conservatives mad,It’s equally amazing that people tweet disingenuous nonsense like this, when conservatives have been for ages pointing out that when it comes to speech the left has become exactly what it purported to hate.
2021-01-24 09:33:09,Not_Knightmare,True,False,RT @SusieTheFallGuy: I’m just gonna say this

If you’re annoyed by certain characters in online video games and think they should be nerfed…,
2021-01-24 09:33:09,AkiRensGirl,True,False,RT @Girbeagly: Seeing @Twitch continue to be mindlessly dogshit at moderating the chat of their own official streams (i.e. not having mods…,
2021-01-24 09:33:10,malbruja69,True,True,RT @AdamSerwer: This week alone, people were fired from the New York Times, the Niskanen Center, and Fox News for making conservatives mad,It’s equally amazing that people tweet disingenuous nonsense like this, when conservatives have been for ages pointing out that when it comes to speech the left has become exactly what it purported to hate.
2021-01-24 09:33:12,dl9255,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:33:17,BarbarellaBelu1,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:33:19,jubs1515,False,True,About time, but I'll be amazed if it happens.,Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because someone *feels* it is.

Bye bye hate crime. Don’t forget your coat. 👋🏻  https://t.co/5aL1so3mTd
2021-01-24 09:33:22,uzodinmandukwe,False,True,The media houses have been sidelined and pocketed by the government hate speech bill.,Miyetti Allah leaders were challenging Gov Ortom that year.

Them dey even appear for TV. 

No TV station can invite Sunday Igboho. 

NBC sanctions
2021-01-24 09:33:26,ToucheAdrian,False,False,Priti Patel to take axe to Tony Blair's hate speech laws fuelling woke cancel culture https://t.co/x3fB7I6fhE 

@pritipatel is leading the @Conservatives charge with Conservative policies. Well done her

@MartinDaubney @piersmorgan #vaccination #COVID19 #Covid_19 @GMB,
2021-01-24 09:33:32,highfries,False,False,This is a good news item!!

https://t.co/0t0e44ZF5l,
2021-01-24 09:33:34,ApocalypseEmer1,False,False,@bourbonislife80 That's hate speech,
2021-01-24 09:33:41,SnagpalPara,True,True,RT @sankrant: These are not real groups but Communist-Islamist front orgs with no community support.

This is pure Hindu hate. Imagine if t…,A letter by some Indian American groups to Biden, telling him to make sure he vets any IAs in his party or anyone he wishes to appoint in his administration for RSS-BJP links.

There are usual suspects (org names are obvious). https://t.co/pJSNPuaIQS
2021-01-24 09:33:42,Marciahatheral1,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:33:44,fellat_thelast,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
2021-01-24 09:33:45,universlisa,True,False,RT @protectlili: 🚨 MASS REPORT 🚨 

This tiktok acc is still up. They have over 40k followers and dedicate their entire page to attack L!sa.…,
2021-01-24 09:33:46,MaryMalde,True,False,RT @LozzaFox: Good. All subjective legislation should be repealed. 

It’s either a crime, or it’s not. 

It certainly isn’t a crime because…,
